"상품코드","자체 상품코드","진열상태","판매상태","상품분류 번호","상품분류 신상품영역","상품분류 추천상품영역","상품명","영문 상품명","상품명(관리용)","공급사 상품명","모델명","상품 요약설명","상품 간략설명","상품 상세설명","모바일 상품 상세설명 설정","모바일 상품 상세설명","검색어설정","과세구분","소비자가","공급가","상품가","판매가","판매가 대체문구 사용","판매가 대체문구","주문수량 제한 기준","최소 주문수량(이상)","최대 주문수량(이하)","적립금","적립금 구분","공통이벤트 정보","성인인증","옵션사용","품목 구성방식","옵션 표시방식","옵션세트명","옵션입력","옵션 스타일","버튼이미지 설정","색상 설정","필수여부","품절표시 문구","추가입력옵션","추가입력옵션 명칭","추가입력옵션 선택/필수여부","입력글자수(자)","이미지등록(상세)","이미지등록(목록)","이미지등록(작은목록)","이미지등록(축소)","이미지등록(추가)","제조사","공급사","브랜드","트렌드","자체분류 코드","제조일자","출시일자","유효기간 사용여부","유효기간","원산지","상품부피(cm)","상품결제안내","상품배송안내","교환/반품안내","서비스문의/안내","배송정보","배송방법","국내/해외배송","배송지역","배송비 선결제 설정","배송기간","배송비 구분","배송비입력","스토어픽업 설정","상품 전체중량(kg)","HS코드","상품 구분(해외통관)","상품소재","영문 상품소재(해외통관)","옷감(해외통관)","검색엔진최적화(SEO) 검색엔진 노출 설정","검색엔진최적화(SEO) Title","검색엔진최적화(SEO) Author","검색엔진최적화(SEO) Description","검색엔진최적화(SEO) Keywords","검색엔진최적화(SEO) 상품 이미지 Alt 텍스트","개별결제수단설정","상품배송유형 코드","메모"
http://weekly.cnbnews.com/news/article.html?no=114046</p></div></div>","A","","김레이시,씨앗페,SAF2026,미술,예술,작품","B","900000","900000","900000","900000","N","","","1","1","","","","N","N","","","","","","","","N","품절","","","","","170.jpg","170.jpg","170.jpg","170.jpg","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-171","Y","Y","43","Y","Y","Scattered lights 3 - 김레이시","","[171] 김레이시","","","oil on canvas | 45.5x45.5cm","","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">Scattered lights 3</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">김레이시</p><p style=""color: #888;"">oil on canvas | 45.5x45.5cm | 2025</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">예술은 제게 삶의 본질이자 자연스러운 흐름이었습니다. 서울여자대학교 서양화과를 졸업하고, 영국 노팅엄 트렌트 대학교와 미국 프랫 인스티튜트에서 석사과정을 마쳤습니다. 구상 작업을 통해 회화의 구조적 기반을 다진 뒤, 추상 회화로 전환하면서 내면의 균형과 존재의 본질을 선과 색으로 탐구해 왔습니다. 뉴욕, 시카고, 빈, 마이애미, 서울 등 다양한 도시에서 전시를 이어오며, 서로 다른 문화와 미적 감각이 교차하는 지점을 작업 속에 반영하고 있습니다. 예술은 제게 자신을 이해하고 타인과 연결되는 하나의 언어이며, 이를 통해 관람자 각자의 감각과 경험이 예술을 통해 직관적으로 교류될 수 있을 가능성을 모색하고 있습니다. 현재는 이러한 경험을 바탕으로 예술의 교육적 확장에도 관심을 두고, 창작과 나눔이 공존하는 예술 활동을 지속하고 있습니다.</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 이력</h3><p style=""white-space: pre-line; font-size: 14px;"">ducation

2009 MFA Pratt Institute NY, USA
2007 MA Nottingham Trent University, UK 
2003 서울여자대학교 서양화과 학사

Selected Solo Exhibitions

2025 Anonymous Moments / 충주문화재단 목계나래 충주
Anonymous Moments / 갤러리 LP 서울
2024 This Moment / 갤러리 일호 서울
     Fragrance of This Moment / 09 Salon 서울
2023 Before Any Words / 갤러리코랄 서울
Before Any Words / 갤러리스틸 안산
     Before Any Words / 갤러리도스 서울
2022 Before Thinking / 갤러리한옥 서울 
Before Thinking / 사이아트스페이스 서울 
2021 Before Mind / 갤러리 너트 서울 
     Before Mind / CICA 김포 
2017 Vantage Point / Lobby Gallery at 1133 Avenue of Americas Presented by ChaShaMa & Durst Organization New York, NY
     Before Mind / ChaShaMa space at 55 Broadway New York, NY
2015 In Between / 갤러리 피랑 헤이리 
     In Between / 스페이스 선 플러스 서울 
2014 In Between / 갤러리 이마주 서울 
2012 Dialogue of Silence / Yashar Gallery Brooklyn, NY
2011 Dialogue of Silence / Amos Eno Gallery Brooklyn, NY 
2010 Dialogue of Silence / 팝아트팩토리 서울
     Dialogue of Silence / Chelsea West Gallery New York, NY

외 총 24회

Selected Group Exhibitions

2025 미술인선정작가전 / 갤러리영도씨 서울
70th 창작협회 그룹전시 / 마루아트센터 서울
Inspiration / 아트스퀘어갤러리 서울
MOAF / 아트필드갤러리 서울
  화양연화 / 스페이스 B TWO 이대서울병원 서울
  MOAF Rising Star 24 / 아트필드갤러리 서울
2024 Unknown Vibes Art Fair / 부띠크모나코뮤지엄 서울
Diaf Plus / Exco Hall 대구 
     RWA / 09 Salon 서울
     69th 창작협회 그룹전시 / 예술의 전당 서울 
MOAF 문래아트페어 / 아트필드갤러리 서울
     일상이몽 / 스페이스 B TWO 이대서울병원 서울
꿈과마주치다 / 갤러리일호 서울
2023 청년작가 작품전시회 / KT 광화문사옥 서울 
     서리풀 Art for Art 대상전 / 한전아트센터 서울
68th 창작협회 그룹전시 / 예술의 전당 서울 
아트강릉23 / 강릉아트센터 강릉
고택아트페스타 / 소양고택 완주
     A Long Way Around / 로이갤러리 서울
Abstract Mind 2023 / CICA 김포
2022 고택아트페어 / 소양고택 완주 
     Window of The Time / 이랜드갤러리 헤이리 파주
     67th 창작협회 그룹전시 / 예술의 전당 서울
아트 페어 BAMA / 벡스코 부산 
SHIM Invitational Winter 2022 Showcase / Shim on Artsy.net
2021 호텔 아트 페어 BAMA in Grand Josun / 그랜드조선호텔 부산 
SHIM Invitational Fall 2021 Showcase / Shim on Artsy.net
Crossing over the virtual space / ArtHub Virtual Gallery - arthub.co.kr/vrgallery 
66th 창작협회 그룹전시 / 예술의 전당 서울 
2020 SHIM Invitational Summer 2020 Showcase / Shim on Artsy.net
What Matters most / The Artist Essentials on theartistessentials.com
Drawings in A Time of Social Distancing / LIC Arts on licartists.org/non-traditional 
65th 창작협회 그룹전시 / 예술의 전당 서울 
2019 Aqua Art Miami / Aqua Hotel, Presented by Shim Miami, FL
Superfine Art Fair / Union Market Washinton D.C. 
Creative Mosaic / Plaxall Gallery Long Island City, NY
64th 창작협회 그룹전시 / 인사아트센터 서울 
Shim Invitational 7 / Odetta Gallery Brooklyn, NY
LIC Open Studios - Group Exhibition / Gallery Studio 34 LIC, NY
2018 Holiday Small Works / Limner Gallery Hudson, NY
     63rd 창작협회 그룹전시 / 예술의 전당 서울
     Bushwick Open Studio 2018 / Space 776 Gallery Brooklyn, NY
I DREAM in Blue and Green / LIC Arts Open Gallery at The Factory Long Island City, NY
Summer Exhibition 2018 / LIC Arts Open Gallery at The Factory LIC, NY
2017 Bushwick Invitational / Art Helix, organized by Shim Brooklyn, NY
     62nd 창작협회 그룹전시 / 예술의 전당 서울 
Making Connections / The Plaxall Gallery Long Island City, NY
     The Other Art Fair / Brooklyn EXPO Center Brooklyn, NY
     Design Art Fair / 예술의 전당 서울
2016 Wish You Were Here15 / A.I.R Gallery Brooklyn, NY
61st 창작협회 그룹전시 / 예술의 전당 서울 
2015 Art Canvas Project / 갤러리 41 서울
     Art Canvas Project / Gallerie Kunst Direkt Regensburg, Germany
세월호참사1주기추모전시회/ 예술의 전당 안산
     길위에 선 물건들 / 스페이스 선 플러스 서울 
2011 You Can Have Your Void And Eat It Too / Space Two Moon Brooklyn, NY
     AHL Foundation’s 2nd Silent Auction / The Space on White NY, NY
     Lucid Dreaming / Tompkins Square Gallery New York, NY
     Pop Up Art Show / Intermix Gallery The Chelsea Room in Hotel Chelsea New York, NY
Better by The Dozen / Beacon Artist Union Beacon, NY
In Vivid color / Euro Asian Art Center Vienna, Austria
2010 Crossroads - Seven Acts / Amos Eno Gallery Brooklyn, NY
     Unwind / Lana Santorelli Gallery New York, NY
     National Juried Show Media Mix / Bancroft Gallery South Shore Art Center MA
     National Juried Show Image Attitude Impression / Union Street Gallery Chicago, IL
     Show some Emotion / Sixth Street Gallery Vancouver, WA
2009 National Juried Show Unbound / The Art Center Highland Park, IL
     National Juried Show Not Big / Logsdon 1909 Gallery Chicago, IL
     Paint / Climate Gallery - Long Island City, NY
National Juried Show 20/20 / Artspace MAGQ Miami, FL
     25th Annual National Juried Exhibition New Directions / Barrett Art Center Poughkeepsie, NY
     6th Annual International Juried Exhibition / The Shore Institute of Contemporary Arts Long Branch NJ
2006 100+ / Bonington Building - Nottingham, UK
Itemised / Surface Gallery - Nottingham, UK
외 국내외 90여회

Selected Publications

2025 Featured Artist in Studio Visit Magazine (May)
2023 Featured Artist on ArtView 21 Ephotoview.com (July)
2022 Artists to Watch in 2023 in Art Continue Magazine (November)
Lacey Kim: Studio Visit in Friend of The Artist magazine (October)
     Featured in CICA Art Now in CICA magazine (September)
Featured Artist in Friend of The Artist magazine (February)
2021 Featured Artist in Boomer magazine (March)
2020 IN STUDIO: Featured Artist on TurningArt.com (October) 
Featured Artist on Altiba9.com Isue06 (October)
Artist of The Month on ArtJobs.com (June)
Featured Artist on Hyperallergic.com (April)
2018 Featured Artist on VoyageChicago.com (June)
2016 Featured Artist in Studio Visit Magazine (July)
2014 Artist of The Day on Saatchi Art (May)
Featured Artist on Saatchi Art’s Abstract Collection (February)
2012 Artist of The Week on Visual Overture online Magazine (April)

Selected Activities

전시 중 작가와의 대화 및 특강 등 Artist Talks & Public engagements
Awards and Recognitions

2025 미술인선정작가공모전 선정작가
2025 갤러리LP 신진작가공모전 선정작가
2025 충주문화재단 목계나래 무료대관공모 선정작가
2025 MOAF Rising Star 24 선정작가
2024 갤러리일호 신진작가공모전 선정작가 
2023 아트강릉23 최종22인 선정작가 
갤러리코랄 작가공모 선정작가
     서리풀갤러리 대상전 입선
     갤러리도스 작가공모 선정작가
2022 갤러리한옥 신진작가공모전 최우수상
2021 사이아트스페이스 신진작가공모전 선정작가
2021 갤러리 너트 신진작가공모전 선정작가
2020 Artist of The Month in Artjobs.com
2017 Selected Artist in ChaShaMa organization in NYC 
2015 스페이스선플러스 신진작가공모전 선정작가
2014 이마주갤러리 선정작가
외 다수

Public Collections

One Medical Group (Cobble Hill, Brooklyn Location), 서울동부지방법원






Selected Press and Interview

May. 2025 ‘Anonymous Moments’ – 김레이시23회개인전 / 시사의창
https://sisaissue.com/View.aspx?No=3650671 
Feb. 2025 MOAF Rising Star 24 / ArtField Gallery 아트필드갤러리
https://youtu.be/MD5bCU1cpM4?si=8zssMKIqcqncUGNi 
Oct. 2024 ‘This Moment’ / Misulin 미술인
https://www.misulin.co.kr/news/articleView.html?idxno=3196 
June. 2023 ‘Before Any Words’ / News Culture 그 어떤 말보다 / NC 전시관
https://www.newsculture.press/news/articleView.html?idxno=525673
Aug. 2022 ‘Zen Painting as Oil on Canvas’ – Lacey Kim Solo Exhibition Before Thinking / HyunBul NEWS 캔버스 오일 페인팅의 禪畵 ‘생각 이 전’ / 현대불교
http://www.hyunbulnews.com/news/articleView.html?idxno=406005 
Aug. 2017 'Meet The Others' - Lacey Kim / The Other Art Fair
https://www.youtube.com/watch?v=rf01ijTVQxA 
Apr. 2015 ‘Emerging Artist Lacey Kim Solo Exhibition IN BETWEEN At Space
Sun+’ / Voice of People 스페이스선 플러스 신진작가전’김레이시 개인전’ / 민중의소리
http://www.vop.co.kr/A00000866430.html
Sep. 2014 ‘Recommended Show by ART IN – Lacey Kim Solo Exhibition IN BETWEEN’ / Culture and Business Journal [아트인선정전시]갤러리이마주 김레이시 개인전 / CNB저널
http://weekly.cnbnews.com/news/article.html?no=114046</p></div></div>","A","","김레이시,씨앗페,SAF2026,미술,예술,작품","B","900000","900000","900000","900000","N","","","1","1","","","","N","N","","","","","","","","N","품절","","","","","171.jpg","171.jpg","171.jpg","171.jpg","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-172","Y","Y","43","Y","Y","Dispersing 3 - 김레이시","","[172] 김레이시","","","Oil on canvas | 60.6x60.6cm","","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">Dispersing 3</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">김레이시</p><p style=""color: #888;"">Oil on canvas | 60.6x60.6cm | 2025</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">예술은 제게 삶의 본질이자 자연스러운 흐름이었습니다. 서울여자대학교 서양화과를 졸업하고, 영국 노팅엄 트렌트 대학교와 미국 프랫 인스티튜트에서 석사과정을 마쳤습니다. 구상 작업을 통해 회화의 구조적 기반을 다진 뒤, 추상 회화로 전환하면서 내면의 균형과 존재의 본질을 선과 색으로 탐구해 왔습니다. 뉴욕, 시카고, 빈, 마이애미, 서울 등 다양한 도시에서 전시를 이어오며, 서로 다른 문화와 미적 감각이 교차하는 지점을 작업 속에 반영하고 있습니다. 예술은 제게 자신을 이해하고 타인과 연결되는 하나의 언어이며, 이를 통해 관람자 각자의 감각과 경험이 예술을 통해 직관적으로 교류될 수 있을 가능성을 모색하고 있습니다. 현재는 이러한 경험을 바탕으로 예술의 교육적 확장에도 관심을 두고, 창작과 나눔이 공존하는 예술 활동을 지속하고 있습니다.</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 이력</h3><p style=""white-space: pre-line; font-size: 14px;"">ducation

2009 MFA Pratt Institute NY, USA
2007 MA Nottingham Trent University, UK 
2003 서울여자대학교 서양화과 학사

Selected Solo Exhibitions

2025 Anonymous Moments / 충주문화재단 목계나래 충주
Anonymous Moments / 갤러리 LP 서울
2024 This Moment / 갤러리 일호 서울
     Fragrance of This Moment / 09 Salon 서울
2023 Before Any Words / 갤러리코랄 서울
Before Any Words / 갤러리스틸 안산
     Before Any Words / 갤러리도스 서울
2022 Before Thinking / 갤러리한옥 서울 
Before Thinking / 사이아트스페이스 서울 
2021 Before Mind / 갤러리 너트 서울 
     Before Mind / CICA 김포 
2017 Vantage Point / Lobby Gallery at 1133 Avenue of Americas Presented by ChaShaMa & Durst Organization New York, NY
     Before Mind / ChaShaMa space at 55 Broadway New York, NY
2015 In Between / 갤러리 피랑 헤이리 
     In Between / 스페이스 선 플러스 서울 
2014 In Between / 갤러리 이마주 서울 
2012 Dialogue of Silence / Yashar Gallery Brooklyn, NY
2011 Dialogue of Silence / Amos Eno Gallery Brooklyn, NY 
2010 Dialogue of Silence / 팝아트팩토리 서울
     Dialogue of Silence / Chelsea West Gallery New York, NY

외 총 24회

Selected Group Exhibitions

2025 미술인선정작가전 / 갤러리영도씨 서울
70th 창작협회 그룹전시 / 마루아트센터 서울
Inspiration / 아트스퀘어갤러리 서울
MOAF / 아트필드갤러리 서울
  화양연화 / 스페이스 B TWO 이대서울병원 서울
  MOAF Rising Star 24 / 아트필드갤러리 서울
2024 Unknown Vibes Art Fair / 부띠크모나코뮤지엄 서울
Diaf Plus / Exco Hall 대구 
     RWA / 09 Salon 서울
     69th 창작협회 그룹전시 / 예술의 전당 서울 
MOAF 문래아트페어 / 아트필드갤러리 서울
     일상이몽 / 스페이스 B TWO 이대서울병원 서울
꿈과마주치다 / 갤러리일호 서울
2023 청년작가 작품전시회 / KT 광화문사옥 서울 
     서리풀 Art for Art 대상전 / 한전아트센터 서울
68th 창작협회 그룹전시 / 예술의 전당 서울 
아트강릉23 / 강릉아트센터 강릉
고택아트페스타 / 소양고택 완주
     A Long Way Around / 로이갤러리 서울
Abstract Mind 2023 / CICA 김포
2022 고택아트페어 / 소양고택 완주 
     Window of The Time / 이랜드갤러리 헤이리 파주
     67th 창작협회 그룹전시 / 예술의 전당 서울
아트 페어 BAMA / 벡스코 부산 
SHIM Invitational Winter 2022 Showcase / Shim on Artsy.net
2021 호텔 아트 페어 BAMA in Grand Josun / 그랜드조선호텔 부산 
SHIM Invitational Fall 2021 Showcase / Shim on Artsy.net
Crossing over the virtual space / ArtHub Virtual Gallery - arthub.co.kr/vrgallery 
66th 창작협회 그룹전시 / 예술의 전당 서울 
2020 SHIM Invitational Summer 2020 Showcase / Shim on Artsy.net
What Matters most / The Artist Essentials on theartistessentials.com
Drawings in A Time of Social Distancing / LIC Arts on licartists.org/non-traditional 
65th 창작협회 그룹전시 / 예술의 전당 서울 
2019 Aqua Art Miami / Aqua Hotel, Presented by Shim Miami, FL
Superfine Art Fair / Union Market Washinton D.C. 
Creative Mosaic / Plaxall Gallery Long Island City, NY
64th 창작협회 그룹전시 / 인사아트센터 서울 
Shim Invitational 7 / Odetta Gallery Brooklyn, NY
LIC Open Studios - Group Exhibition / Gallery Studio 34 LIC, NY
2018 Holiday Small Works / Limner Gallery Hudson, NY
     63rd 창작협회 그룹전시 / 예술의 전당 서울
     Bushwick Open Studio 2018 / Space 776 Gallery Brooklyn, NY
I DREAM in Blue and Green / LIC Arts Open Gallery at The Factory Long Island City, NY
Summer Exhibition 2018 / LIC Arts Open Gallery at The Factory LIC, NY
2017 Bushwick Invitational / Art Helix, organized by Shim Brooklyn, NY
     62nd 창작협회 그룹전시 / 예술의 전당 서울 
Making Connections / The Plaxall Gallery Long Island City, NY
     The Other Art Fair / Brooklyn EXPO Center Brooklyn, NY
     Design Art Fair / 예술의 전당 서울
2016 Wish You Were Here15 / A.I.R Gallery Brooklyn, NY
61st 창작협회 그룹전시 / 예술의 전당 서울 
2015 Art Canvas Project / 갤러리 41 서울
     Art Canvas Project / Gallerie Kunst Direkt Regensburg, Germany
세월호참사1주기추모전시회/ 예술의 전당 안산
     길위에 선 물건들 / 스페이스 선 플러스 서울 
2011 You Can Have Your Void And Eat It Too / Space Two Moon Brooklyn, NY
     AHL Foundation’s 2nd Silent Auction / The Space on White NY, NY
     Lucid Dreaming / Tompkins Square Gallery New York, NY
     Pop Up Art Show / Intermix Gallery The Chelsea Room in Hotel Chelsea New York, NY
Better by The Dozen / Beacon Artist Union Beacon, NY
In Vivid color / Euro Asian Art Center Vienna, Austria
2010 Crossroads - Seven Acts / Amos Eno Gallery Brooklyn, NY
     Unwind / Lana Santorelli Gallery New York, NY
     National Juried Show Media Mix / Bancroft Gallery South Shore Art Center MA
     National Juried Show Image Attitude Impression / Union Street Gallery Chicago, IL
     Show some Emotion / Sixth Street Gallery Vancouver, WA
2009 National Juried Show Unbound / The Art Center Highland Park, IL
     National Juried Show Not Big / Logsdon 1909 Gallery Chicago, IL
     Paint / Climate Gallery - Long Island City, NY
National Juried Show 20/20 / Artspace MAGQ Miami, FL
     25th Annual National Juried Exhibition New Directions / Barrett Art Center Poughkeepsie, NY
     6th Annual International Juried Exhibition / The Shore Institute of Contemporary Arts Long Branch NJ
2006 100+ / Bonington Building - Nottingham, UK
Itemised / Surface Gallery - Nottingham, UK
외 국내외 90여회

Selected Publications

2025 Featured Artist in Studio Visit Magazine (May)
2023 Featured Artist on ArtView 21 Ephotoview.com (July)
2022 Artists to Watch in 2023 in Art Continue Magazine (November)
Lacey Kim: Studio Visit in Friend of The Artist magazine (October)
     Featured in CICA Art Now in CICA magazine (September)
Featured Artist in Friend of The Artist magazine (February)
2021 Featured Artist in Boomer magazine (March)
2020 IN STUDIO: Featured Artist on TurningArt.com (October) 
Featured Artist on Altiba9.com Isue06 (October)
Artist of The Month on ArtJobs.com (June)
Featured Artist on Hyperallergic.com (April)
2018 Featured Artist on VoyageChicago.com (June)
2016 Featured Artist in Studio Visit Magazine (July)
2014 Artist of The Day on Saatchi Art (May)
Featured Artist on Saatchi Art’s Abstract Collection (February)
2012 Artist of The Week on Visual Overture online Magazine (April)

Selected Activities

전시 중 작가와의 대화 및 특강 등 Artist Talks & Public engagements
Awards and Recognitions

2025 미술인선정작가공모전 선정작가
2025 갤러리LP 신진작가공모전 선정작가
2025 충주문화재단 목계나래 무료대관공모 선정작가
2025 MOAF Rising Star 24 선정작가
2024 갤러리일호 신진작가공모전 선정작가 
2023 아트강릉23 최종22인 선정작가 
갤러리코랄 작가공모 선정작가
     서리풀갤러리 대상전 입선
     갤러리도스 작가공모 선정작가
2022 갤러리한옥 신진작가공모전 최우수상
2021 사이아트스페이스 신진작가공모전 선정작가
2021 갤러리 너트 신진작가공모전 선정작가
2020 Artist of The Month in Artjobs.com
2017 Selected Artist in ChaShaMa organization in NYC 
2015 스페이스선플러스 신진작가공모전 선정작가
2014 이마주갤러리 선정작가
외 다수

Public Collections

One Medical Group (Cobble Hill, Brooklyn Location), 서울동부지방법원






Selected Press and Interview

May. 2025 ‘Anonymous Moments’ – 김레이시23회개인전 / 시사의창
https://sisaissue.com/View.aspx?No=3650671 
Feb. 2025 MOAF Rising Star 24 / ArtField Gallery 아트필드갤러리
https://youtu.be/MD5bCU1cpM4?si=8zssMKIqcqncUGNi 
Oct. 2024 ‘This Moment’ / Misulin 미술인
https://www.misulin.co.kr/news/articleView.html?idxno=3196 
June. 2023 ‘Before Any Words’ / News Culture 그 어떤 말보다 / NC 전시관
https://www.newsculture.press/news/articleView.html?idxno=525673
Aug. 2022 ‘Zen Painting as Oil on Canvas’ – Lacey Kim Solo Exhibition Before Thinking / HyunBul NEWS 캔버스 오일 페인팅의 禪畵 ‘생각 이 전’ / 현대불교
http://www.hyunbulnews.com/news/articleView.html?idxno=406005 
Aug. 2017 'Meet The Others' - Lacey Kim / The Other Art Fair
https://www.youtube.com/watch?v=rf01ijTVQxA 
Apr. 2015 ‘Emerging Artist Lacey Kim Solo Exhibition IN BETWEEN At Space
Sun+’ / Voice of People 스페이스선 플러스 신진작가전’김레이시 개인전’ / 민중의소리
http://www.vop.co.kr/A00000866430.html
Sep. 2014 ‘Recommended Show by ART IN – Lacey Kim Solo Exhibition IN BETWEEN’ / Culture and Business Journal [아트인선정전시]갤러리이마주 김레이시 개인전 / CNB저널
